areaCode,areaName,areaType,date,cumPeopleVaccinatedCompleteByPublishDate,cumPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedFirstDoseByVaccinationDate
S92000003,Scotland,nation,2020-12-11,,,,16084
S92000003,Scotland,nation,2020-12-10,,,,10786
S92000003,Scotland,nation,2020-12-09,,,,5821
S92000003,Scotland,nation,2020-12-08,,,,1946
W92000004,Wales,nation,2022-02-18,,,2517543,
W92000004,Wales,nation,2022-02-17,,,2517543,
W92000004,Wales,nation,2022-02-16,,,2517309,
W92000004,Wales,nation,2022-02-15,,,2517081,
W92000004,Wales,nation,2022-02-14,,,2516883,
W92000004,Wales,nation,2022-02-13,,,2516661,
W92000004,Wales,nation,2022-02-12,,,2516214,
W92000004,Wales,nation,2022-02-11,,,2515814,
W92000004,Wales,nation,2022-02-10,,,2515537,
W92000004,Wales,nation,2022-02-09,,,2515083,
W92000004,Wales,nation,2022-02-08,,,2514744,
W92000004,Wales,nation,2022-02-07,,,2514378,
W92000004,Wales,nation,2022-02-06,,,2514081,
W92000004,Wales,nation,2022-02-05,,,2513486,
W92000004,Wales,nation,2022-02-04,,,2512621,
W92000004,Wales,nation,2022-02-03,,,2512220,
W92000004,Wales,nation,2022-02-02,,,2511694,
W92000004,Wales,nation,2022-02-01,,,2511342,
W92000004,Wales,nation,2022-01-31,,,2510933,
W92000004,Wales,nation,2022-01-30,,,2510515,
W92000004,Wales,nation,2022-01-29,,,2509780,
W92000004,Wales,nation,2022-01-28,,,2508486,
W92000004,Wales,nation,2022-01-27,,,2507907,
W92000004,Wales,nation,2022-01-26,,,2507419,
W92000004,Wales,nation,2022-01-25,,,2506955,
W92000004,Wales,nation,2022-01-24,,,2506323,
W92000004,Wales,nation,2022-01-23,,,2506016,
W92000004,Wales,nation,2022-01-22,,,2505284,
W92000004,Wales,nation,2022-01-21,,,2504336,
W92000004,Wales,nation,2022-01-20,,,2504081,
W92000004,Wales,nation,2022-01-19,,,2503547,
W92000004,Wales,nation,2022-01-18,,,2502979,
W92000004,Wales,nation,2022-01-17,,,2502295,
W92000004,Wales,nation,2022-01-16,,,2501748,
W92000004,Wales,nation,2022-01-15,,,2501106,
W92000004,Wales,nation,2022-01-14,,,2500546,
W92000004,Wales,nation,2022-01-13,,,2499752,
W92000004,Wales,nation,2022-01-12,,,2499123,
W92000004,Wales,nation,2022-01-11,,,2498417,
W92000004,Wales,nation,2022-01-10,,,2497658,
W92000004,Wales,nation,2022-01-09,,,2496882,
W92000004,Wales,nation,2022-01-08,,,2496159,
W92000004,Wales,nation,2022-01-07,,,2495183,
W92000004,Wales,nation,2022-01-06,,,2494287,
W92000004,Wales,nation,2022-01-05,,,2493502,
W92000004,Wales,nation,2022-01-04,,,2492440,
W92000004,Wales,nation,2022-01-03,,,2491285,
W92000004,Wales,nation,2022-01-02,,,2490919,
W92000004,Wales,nation,2022-01-01,,,2490591,
W92000004,Wales,nation,2021-12-31,,,2490591,
W92000004,Wales,nation,2021-12-30,,,2490223,
W92000004,Wales,nation,2021-12-29,,,2489359,
W92000004,Wales,nation,2021-12-28,,,2488374,
W92000004,Wales,nation,2021-12-27,,,2487561,
W92000004,Wales,nation,2021-12-26,,,2487015,
W92000004,Wales,nation,2021-12-25,,,2487015,
W92000004,Wales,nation,2021-12-24,,,2487015,
W92000004,Wales,nation,2021-12-23,,,2486737,
W92000004,Wales,nation,2021-12-22,,,2485837,
W92000004,Wales,nation,2021-12-21,,,2484739,
W92000004,Wales,nation,2021-12-20,,,2483556,
W92000004,Wales,nation,2021-12-19,,,2482756,
W92000004,Wales,nation,2021-12-18,,,2481417,
W92000004,Wales,nation,2021-12-17,,,2480580,
W92000004,Wales,nation,2021-12-16,,,2479789,
W92000004,Wales,nation,2021-12-15,,,2479007,
W92000004,Wales,nation,2021-12-14,,,2478300,
W92000004,Wales,nation,2021-12-13,,,2477721,
W92000004,Wales,nation,2021-12-12,,,2477148,
W92000004,Wales,nation,2021-12-11,,,2476015,
W92000004,Wales,nation,2021-12-10,,,2475102,
W92000004,Wales,nation,2021-12-09,,,2474675,
W92000004,Wales,nation,2021-12-08,,,2474162,
W92000004,Wales,nation,2021-12-07,,,2473583,
W92000004,Wales,nation,2021-12-06,,,2473150,
W92000004,Wales,nation,2021-12-05,,,2472737,
W92000004,Wales,nation,2021-12-04,,,2471904,
W92000004,Wales,nation,2021-12-03,,,2470669,
W92000004,Wales,nation,2021-12-02,,,2470233,
W92000004,Wales,nation,2021-12-01,,,2469805,
W92000004,Wales,nation,2021-11-30,,,2469217,
W92000004,Wales,nation,2021-11-29,,,2468734,
W92000004,Wales,nation,2021-11-28,,,2468335,
W92000004,Wales,nation,2021-11-27,,,2467828,
W92000004,Wales,nation,2021-11-26,,,2466324,
W92000004,Wales,nation,2021-11-25,,,2465943,
W92000004,Wales,nation,2021-11-24,,,2465562,
W92000004,Wales,nation,2021-11-23,,,2465183,
W92000004,Wales,nation,2021-11-22,,,2464579,
W92000004,Wales,nation,2021-11-21,,,2464221,
W92000004,Wales,nation,2021-11-20,,,2463376,
W92000004,Wales,nation,2021-11-19,,,2462357,
W92000004,Wales,nation,2021-11-18,,,2461876,
W92000004,Wales,nation,2021-11-17,,,2461038,
W92000004,Wales,nation,2021-11-16,,,2460549,
W92000004,Wales,nation,2021-11-15,,,2459583,
W92000004,Wales,nation,2021-11-14,,,2458695,
W92000004,Wales,nation,2021-11-13,,,2458058,
W92000004,Wales,nation,2021-11-12,,,2456337,
W92000004,Wales,nation,2021-11-11,,,2455557,
W92000004,Wales,nation,2021-11-10,,,2455003,
W92000004,Wales,nation,2021-11-09,,,2454261,
W92000004,Wales,nation,2021-11-08,,,2453403,
W92000004,Wales,nation,2021-11-07,,,2452485,
W92000004,Wales,nation,2021-11-06,,,2451358,
W92000004,Wales,nation,2021-11-05,,,2449655,
W92000004,Wales,nation,2021-11-04,,,2448879,
W92000004,Wales,nation,2021-11-03,,,2448204,
W92000004,Wales,nation,2021-11-02,,,2447484,
W92000004,Wales,nation,2021-11-01,,,2446430,
W92000004,Wales,nation,2021-10-31,,,2445438,
W92000004,Wales,nation,2021-10-30,,,2442777,
W92000004,Wales,nation,2021-10-29,,,2440488,
W92000004,Wales,nation,2021-10-28,,,2438707,
W92000004,Wales,nation,2021-10-27,,,2437095,
W92000004,Wales,nation,2021-10-26,,,2435396,
W92000004,Wales,nation,2021-10-25,,,2432956,
W92000004,Wales,nation,2021-10-24,,,2429690,
W92000004,Wales,nation,2021-10-23,,,2426859,
W92000004,Wales,nation,2021-10-22,,,2422938,
W92000004,Wales,nation,2021-10-21,,,2421700,
W92000004,Wales,nation,2021-10-20,,,2420558,
W92000004,Wales,nation,2021-10-19,,,2419276,
W92000004,Wales,nation,2021-10-18,,,2418115,
W92000004,Wales,nation,2021-10-17,,,2416793,
W92000004,Wales,nation,2021-10-16,,,2412040,
W92000004,Wales,nation,2021-10-15,,,2406747,
W92000004,Wales,nation,2021-10-14,,,2405335,
W92000004,Wales,nation,2021-10-13,,,2404237,
W92000004,Wales,nation,2021-10-12,,,2403211,
W92000004,Wales,nation,2021-10-11,,,2401771,
W92000004,Wales,nation,2021-10-10,,,2400694,
W92000004,Wales,nation,2021-10-09,,,2395138,
W92000004,Wales,nation,2021-10-08,,,2389900,
W92000004,Wales,nation,2021-10-07,,,2389159,
W92000004,Wales,nation,2021-10-06,,,2387746,
W92000004,Wales,nation,2021-10-05,,,2385622,
W92000004,Wales,nation,2021-10-04,,,2385134,
W92000004,Wales,nation,2021-10-03,,,2384331,
W92000004,Wales,nation,2021-10-02,,,2380492,
W92000004,Wales,nation,2021-10-01,,,2377101,
W92000004,Wales,nation,2021-09-30,,,2376708,
W92000004,Wales,nation,2021-09-29,,,2376313,
W92000004,Wales,nation,2021-09-28,2222202,,2375943,
W92000004,Wales,nation,2021-09-27,2221612,,2375494,
W92000004,Wales,nation,2021-09-26,2220762,,2374984,
W92000004,Wales,nation,2021-09-25,2220074,,2373120,
W92000004,Wales,nation,2021-09-24,2219473,,2371364,
W92000004,Wales,nation,2021-09-23,2218515,,2370711,
W92000004,Wales,nation,2021-09-22,2217956,,2370309,
W92000004,Wales,nation,2021-09-21,2216912,,2369657,
W92000004,Wales,nation,2021-09-20,2215768,,2369093,
W92000004,Wales,nation,2021-09-19,2214219,,2368604,
W92000004,Wales,nation,2021-09-18,2213783,,2368230,
W92000004,Wales,nation,2021-09-17,2212387,,2367407,
W92000004,Wales,nation,2021-09-16,2211035,,2366234,
W92000004,Wales,nation,2021-09-15,2209785,,2365400,
W92000004,Wales,nation,2021-09-14,2208460,,2364691,
W92000004,Wales,nation,2021-09-13,2202393,,2368124,
W92000004,Wales,nation,2021-09-12,2201389,,2367402,
W92000004,Wales,nation,2021-09-11,2200560,,2366992,
W92000004,Wales,nation,2021-09-10,2198936,,2366308,
W92000004,Wales,nation,2021-09-09,2196957,,2365263,
W92000004,Wales,nation,2021-09-08,2195417,,2364393,
W92000004,Wales,nation,2021-09-07,2194075,,2363623,
W92000004,Wales,nation,2021-09-06,2192341,,2362580,
W92000004,Wales,nation,2021-09-05,2191445,,2361787,
W92000004,Wales,nation,2021-09-04,2190401,,2361119,
W92000004,Wales,nation,2021-09-03,2189004,,2359817,
W92000004,Wales,nation,2021-09-02,2186704,,2358138,
W92000004,Wales,nation,2021-09-01,2183656,,2355999,
W92000004,Wales,nation,2021-08-31,2182301,,2354057,
W92000004,Wales,nation,2021-08-30,2180336,,2352754,
W92000004,Wales,nation,2021-08-29,2180222,,2352706,
W92000004,Wales,nation,2021-08-28,2179653,,2351928,
W92000004,Wales,nation,2021-08-27,2178145,,2351045,
W92000004,Wales,nation,2021-08-26,2174937,,2349268,
W92000004,Wales,nation,2021-08-25,2171499,,2347000,
W92000004,Wales,nation,2021-08-24,2169358,,2343371,
W92000004,Wales,nation,2021-08-23,2166569,,2339253,
W92000004,Wales,nation,2021-08-22,2165119,,2335573,
W92000004,Wales,nation,2021-08-21,2162418,,2334512,
W92000004,Wales,nation,2021-08-20,2159597,,2330776,
W92000004,Wales,nation,2021-08-19,2156653,,2327180,
W92000004,Wales,nation,2021-08-18,2153517,,2323425,
W92000004,Wales,nation,2021-08-17,2150141,,2320165,
W92000004,Wales,nation,2021-08-16,2146391,,2316668,
W92000004,Wales,nation,2021-08-15,2144119,,2314713,
W92000004,Wales,nation,2021-08-14,2141039,,2313528,
W92000004,Wales,nation,2021-08-13,2136749,,2312341,
W92000004,Wales,nation,2021-08-12,2132116,,2310898,
W92000004,Wales,nation,2021-08-11,2127921,,2309415,
W92000004,Wales,nation,2021-08-10,2123159,,2307504,
W92000004,Wales,nation,2021-08-09,2118707,,2305562,
W92000004,Wales,nation,2021-08-08,2115477,,2304271,
W92000004,Wales,nation,2021-08-07,2111288,,2302997,
W92000004,Wales,nation,2021-08-06,2105153,,2301448,
W92000004,Wales,nation,2021-08-05,2099624,,2300137,
W92000004,Wales,nation,2021-08-04,2092103,,2299204,
W92000004,Wales,nation,2021-08-03,2083343,,2298387,
W92000004,Wales,nation,2021-08-02,2073996,,2297398,
W92000004,Wales,nation,2021-08-01,2066442,,2296517,
W92000004,Wales,nation,2021-07-31,2062402,,2295923,
W92000004,Wales,nation,2021-07-30,2054596,,2294916,
W92000004,Wales,nation,2021-07-29,2047616,,2293927,
W92000004,Wales,nation,2021-07-28,2036670,,2292572,
W92000004,Wales,nation,2021-07-27,2023733,,2291418,
W92000004,Wales,nation,2021-07-26,2013128,,2290213,
W92000004,Wales,nation,2021-07-25,2002162,,2289142,
W92000004,Wales,nation,2021-07-24,1993816,,2288219,
W92000004,Wales,nation,2021-07-23,1985047,,2287011,
W92000004,Wales,nation,2021-07-22,1973196,,2286154,
W92000004,Wales,nation,2021-07-21,1959641,,2285118,
W92000004,Wales,nation,2021-07-20,1946526,,2284065,
W92000004,Wales,nation,2021-07-19,1933664,,2282992,
W92000004,Wales,nation,2021-07-18,1925084,,2282410,
W92000004,Wales,nation,2021-07-17,1918345,,2281644,
W92000004,Wales,nation,2021-07-16,1905420,,2280674,
W92000004,Wales,nation,2021-07-15,1892082,,2279139,
W92000004,Wales,nation,2021-07-14,1876709,,2278204,
W92000004,Wales,nation,2021-07-13,1861700,,2277055,
W92000004,Wales,nation,2021-07-12,1846043,,2275764,
W92000004,Wales,nation,2021-07-11,1832550,,2274421,
W92000004,Wales,nation,2021-07-10,1825167,,2273561,
W92000004,Wales,nation,2021-07-09,1810196,,2271925,
W92000004,Wales,nation,2021-07-08,1798260,,2270517,
W92000004,Wales,nation,2021-07-07,1783079,,2269131,
W92000004,Wales,nation,2021-07-06,1764640,,2267640,
W92000004,Wales,nation,2021-07-05,1746136,,2266056,
W92000004,Wales,nation,2021-07-04,1730632,,2264974,
W92000004,Wales,nation,2021-07-03,1723824,,2263775,
W92000004,Wales,nation,2021-07-02,1712534,,2262284,
W92000004,Wales,nation,2021-07-01,1695819,,2261056,
W92000004,Wales,nation,2021-06-30,1677738,,2259622,
W92000004,Wales,nation,2021-06-29,1659754,,2257737,
W92000004,Wales,nation,2021-06-28,1642788,,2255039,
W92000004,Wales,nation,2021-06-27,1627242,,2253214,
W92000004,Wales,nation,2021-06-26,1618476,,2252270,
W92000004,Wales,nation,2021-06-25,1607785,,2250126,
W92000004,Wales,nation,2021-06-24,1591322,,2248012,
W92000004,Wales,nation,2021-06-23,1571710,,2245884,
W92000004,Wales,nation,2021-06-22,1553091,,2242482,
W92000004,Wales,nation,2021-06-21,1534373,,2239271,
W92000004,Wales,nation,2021-06-20,1517604,,2237710,
W92000004,Wales,nation,2021-06-19,1509144,,2236091,
W92000004,Wales,nation,2021-06-18,1490746,,2233036,
W92000004,Wales,nation,2021-06-17,1473927,,2228532,
W92000004,Wales,nation,2021-06-16,1454064,,2225499,
W92000004,Wales,nation,2021-06-15,1432201,,2222281,
W92000004,Wales,nation,2021-06-14,1410924,,2218103,
W92000004,Wales,nation,2021-06-13,1384673,,2216031,
W92000004,Wales,nation,2021-06-12,1378010,,2213050,
W92000004,Wales,nation,2021-06-11,1358158,,2207350,
W92000004,Wales,nation,2021-06-10,1336479,,2201665,
W92000004,Wales,nation,2021-06-09,1314368,,2195485,
W92000004,Wales,nation,2021-06-08,1291699,,2190460,
W92000004,Wales,nation,2021-06-07,1270606,,2185427,
W92000004,Wales,nation,2021-06-06,1249268,,2183455,
W92000004,Wales,nation,2021-06-05,1237123,,2179830,
W92000004,Wales,nation,2021-06-04,1208599,,2175013,
W92000004,Wales,nation,2021-06-03,1181259,,2169624,
W92000004,Wales,nation,2021-06-02,1157904,,2161028,
W92000004,Wales,nation,2021-06-01,1138112,,2152709,
W92000004,Wales,nation,2021-05-31,1118396,,2147274,
W92000004,Wales,nation,2021-05-30,1113969,,2146071,
W92000004,Wales,nation,2021-05-29,1111929,,2141427,
W92000004,Wales,nation,2021-05-28,1102749,,2135359,
W92000004,Wales,nation,2021-05-27,1081162,,2128063,
W92000004,Wales,nation,2021-05-26,1058464,,2120049,
W92000004,Wales,nation,2021-05-25,1037749,,2112647,
W92000004,Wales,nation,2021-05-24,1019230,,2105319,
W92000004,Wales,nation,2021-05-23,1003682,,2099263,
W92000004,Wales,nation,2021-05-22,1000706,,2091824,
W92000004,Wales,nation,2021-05-21,984651,,2081036,
W92000004,Wales,nation,2021-05-20,969682,,2069689,
W92000004,Wales,nation,2021-05-19,952468,,2058106,
W92000004,Wales,nation,2021-05-18,939072,,2046011,
W92000004,Wales,nation,2021-05-17,927215,,2035905,
W92000004,Wales,nation,2021-05-16,917431,,2027803,
W92000004,Wales,nation,2021-05-15,915674,,2019160,
W92000004,Wales,nation,2021-05-14,905860,,2005939,
W92000004,Wales,nation,2021-05-13,891569,,1990783,
W92000004,Wales,nation,2021-05-12,877756,,1975820,
W92000004,Wales,nation,2021-05-11,863469,,1961670,
W92000004,Wales,nation,2021-05-10,854441,,1948683,
W92000004,Wales,nation,2021-05-09,846180,,1935003,
W92000004,Wales,nation,2021-05-08,842047,,1922881,
W92000004,Wales,nation,2021-05-07,831149,,1909659,
W92000004,Wales,nation,2021-05-06,815043,,1895998,
W92000004,Wales,nation,2021-05-05,798925,,1884372,
W92000004,Wales,nation,2021-05-04,783120,,1873152,
W92000004,Wales,nation,2021-05-03,772527,,1864400,
W92000004,Wales,nation,2021-05-02,771278,,1861391,
W92000004,Wales,nation,2021-05-01,769719,,1854687,
W92000004,Wales,nation,2021-04-30,765029,,1846896,
W92000004,Wales,nation,2021-04-29,748700,,1830964,
W92000004,Wales,nation,2021-04-28,732643,,1816451,
W92000004,Wales,nation,2021-04-27,715425,,1800428,
W92000004,Wales,nation,2021-04-26,701099,,1785347,
W92000004,Wales,nation,2021-04-25,689534,,1777375,
W92000004,Wales,nation,2021-04-24,687049,,1768585,
W92000004,Wales,nation,2021-04-23,670413,,1758106,
W92000004,Wales,nation,2021-04-22,653537,,1742273,
W92000004,Wales,nation,2021-04-21,635655,,1727455,
W92000004,Wales,nation,2021-04-20,622513,,1712372,
W92000004,Wales,nation,2021-04-19,610882,,1699092,
W92000004,Wales,nation,2021-04-18,602807,,1692463,
W92000004,Wales,nation,2021-04-17,601458,,1685298,
W92000004,Wales,nation,2021-04-16,588833,,1673279,
W92000004,Wales,nation,2021-04-15,574590,,1657028,
W92000004,Wales,nation,2021-04-14,559888,,1640045,
W92000004,Wales,nation,2021-04-13,549193,,1621282,
W92000004,Wales,nation,2021-04-12,537195,,1602939,
W92000004,Wales,nation,2021-04-11,528199,,1587851,
W92000004,Wales,nation,2021-04-10,525177,,1572752,
W92000004,Wales,nation,2021-04-09,509478,,1556316,
W92000004,Wales,nation,2021-04-08,498318,,1537122,
W92000004,Wales,nation,2021-04-07,484739,,1519760,
W92000004,Wales,nation,2021-04-06,475570,,1502641,
W92000004,Wales,nation,2021-04-05,469251,,1493192,
W92000004,Wales,nation,2021-04-04,467683,,1490372,
W92000004,Wales,nation,2021-04-03,466118,,1483201,
W92000004,Wales,nation,2021-04-02,463445,,1472643,
W92000004,Wales,nation,2021-04-01,459777,,1460880,
W92000004,Wales,nation,2021-03-31,449538,,1443885,
W92000004,Wales,nation,2021-03-30,437937,,1427183,
W92000004,Wales,nation,2021-03-29,424016,,1413710,
W92000004,Wales,nation,2021-03-28,416862,,1400750,
W92000004,Wales,nation,2021-03-27,412663,,1387583,
W92000004,Wales,nation,2021-03-26,400743,,1365355,
W92000004,Wales,nation,2021-03-25,389663,,1341620,
W92000004,Wales,nation,2021-03-24,378795,,1320188,
W92000004,Wales,nation,2021-03-23,366803,,1302974,
W92000004,Wales,nation,2021-03-22,353347,,1288250,
W92000004,Wales,nation,2021-03-21,346058,,1273186,
W92000004,Wales,nation,2021-03-20,338959,,1258769,
W92000004,Wales,nation,2021-03-19,329530,,1231830,
W92000004,Wales,nation,2021-03-18,318976,,1204101,
W92000004,Wales,nation,2021-03-17,304411,,1180155,
W92000004,Wales,nation,2021-03-16,289185,,1157251,
W92000004,Wales,nation,2021-03-15,272983,,1139866,
W92000004,Wales,nation,2021-03-14,264255,,1122931,
W92000004,Wales,nation,2021-03-13,257398,,1113498,
W92000004,Wales,nation,2021-03-12,250026,,1084329,
W92000004,Wales,nation,2021-03-11,237357,,1056787,
W92000004,Wales,nation,2021-03-10,221902,,1034141,
W92000004,Wales,nation,2021-03-09,206394,,1019210,
W92000004,Wales,nation,2021-03-08,192030,,1007391,
W92000004,Wales,nation,2021-03-07,183739,,998296,
W92000004,Wales,nation,2021-03-06,176054,,995059,
W92000004,Wales,nation,2021-03-05,168163,,983419,
W92000004,Wales,nation,2021-03-04,154819,,967042,
W92000004,Wales,nation,2021-03-03,139445,,951540,
W92000004,Wales,nation,2021-03-02,124781,,942017,
W92000004,Wales,nation,2021-03-01,111716,,933485,
W92000004,Wales,nation,2021-02-28,103819,,925669,928213
W92000004,Wales,nation,2021-02-27,96408,,923615,868125
W92000004,Wales,nation,2021-02-26,89053,,916336,868125
W92000004,Wales,nation,2021-02-25,80062,,902334,868125
W92000004,Wales,nation,2021-02-24,69851,,889270,868125
W92000004,Wales,nation,2021-02-23,59279,,878506,868125
W92000004,Wales,nation,2021-02-22,49729,,869653,868125
W92000004,Wales,nation,2021-02-21,42752,,862248,868125
W92000004,Wales,nation,2021-02-20,37773,,860083,793346
W92000004,Wales,nation,2021-02-19,32002,,853904,793346
W92000004,Wales,nation,2021-02-18,25433,,839065,793346
W92000004,Wales,nation,2021-02-17,19342,,822633,793346
W92000004,Wales,nation,2021-02-16,12988,,807351,793346
W92000004,Wales,nation,2021-02-15,7251,,795927,793346
W92000004,Wales,nation,2021-02-14,5402,,784809,793346
W92000004,Wales,nation,2021-02-13,4573,,771651,621426
W92000004,Wales,nation,2021-02-12,4224,,749445,621426
W92000004,Wales,nation,2021-02-11,4010,,715944,621426
W92000004,Wales,nation,2021-02-10,3795,,684097,621426
W92000004,Wales,nation,2021-02-09,3687,,655419,621426
W92000004,Wales,nation,2021-02-08,3491,,628760,621426
W92000004,Wales,nation,2021-02-07,2792,,603976,621426
W92000004,Wales,nation,2021-02-06,2606,,589622,439368
W92000004,Wales,nation,2021-02-05,2471,,556997,439368
W92000004,Wales,nation,2021-02-04,1635,,523042,439368
W92000004,Wales,nation,2021-02-03,1216,,490570,439368
W92000004,Wales,nation,2021-02-02,1160,,462497,439368
W92000004,Wales,nation,2021-02-01,1066,,439640,439368
W92000004,Wales,nation,2021-01-31,841,,416306,439368
W92000004,Wales,nation,2021-01-30,786,,403463,286177
W92000004,Wales,nation,2021-01-29,750,,378200,286177
W92000004,Wales,nation,2021-01-28,717,,362253,286177
W92000004,Wales,nation,2021-01-27,674,,336071,286177
W92000004,Wales,nation,2021-01-26,639,,312305,286177
W92000004,Wales,nation,2021-01-25,581,,289566,286177
W92000004,Wales,nation,2021-01-24,543,,270833,286177
W92000004,Wales,nation,2021-01-23,516,,264538,160338
W92000004,Wales,nation,2021-01-22,469,,240547,160338
W92000004,Wales,nation,2021-01-21,415,,212317,160338
W92000004,Wales,nation,2021-01-20,396,,190435,160338
W92000004,Wales,nation,2021-01-19,370,,175816,160338
W92000004,Wales,nation,2021-01-18,265,,161932,160338
W92000004,Wales,nation,2021-01-17,201,,151737,160338
W92000004,Wales,nation,2021-01-16,129,,126375,92482
W92000004,Wales,nation,2021-01-15,129,,126375,92482
W92000004,Wales,nation,2021-01-14,129,,126375,92482
W92000004,Wales,nation,2021-01-13,121,,112973,92482
W92000004,Wales,nation,2021-01-12,108,,101371,92482
W92000004,Wales,nation,2021-01-11,97,,91239,92482
W92000004,Wales,nation,2021-01-10,79,,86039,92482
W92000004,Wales,nation,2021-01-09,,,,50756
W92000004,Wales,nation,2021-01-08,,,,50756
W92000004,Wales,nation,2021-01-07,,,,50756
W92000004,Wales,nation,2021-01-06,,,,50756
W92000004,Wales,nation,2021-01-05,,,,50756
W92000004,Wales,nation,2021-01-04,,,,50756
W92000004,Wales,nation,2021-01-03,,,,50756
W92000004,Wales,nation,2021-01-02,,,,36551
W92000004,Wales,nation,2021-01-01,,,,36551
W92000004,Wales,nation,2020-12-31,,,,36551
W92000004,Wales,nation,2020-12-30,,,,36551
W92000004,Wales,nation,2020-12-29,,,,36551
W92000004,Wales,nation,2020-12-28,,,,36551
W92000004,Wales,nation,2020-12-27,,,,36551
W92000004,Wales,nation,2020-12-26,,,,24056
W92000004,Wales,nation,2020-12-25,,,,24056
W92000004,Wales,nation,2020-12-24,,,,24056
W92000004,Wales,nation,2020-12-23,,,,24056
W92000004,Wales,nation,2020-12-22,,,,24056
W92000004,Wales,nation,2020-12-21,,,,24056
W92000004,Wales,nation,2020-12-20,,,,24056
W92000004,Wales,nation,2020-12-19,,,,8257
W92000004,Wales,nation,2020-12-18,,,,8257
W92000004,Wales,nation,2020-12-17,,,,8257
W92000004,Wales,nation,2020-12-16,,,,8257
W92000004,Wales,nation,2020-12-15,,,,8257
W92000004,Wales,nation,2020-12-14,,,,8257
W92000004,Wales,nation,2020-12-13,,,,8257
